0,0,0,0.078583762,-0.015668213,-0.005414983,0.1287534385919571,-0.088092804,-0.004071076,0.14294807612895966,-0.17260924,-0.005479867,0.14610068500041962,-0.240675479,-0.002544449,0.098299846,-0.196694374,0.007001493,0.12893103063106537,-0.274332404,-0.016002103,0.1254681795835495,-0.19142276,-0.021131409,0.10649655759334564,-0.147901565,-0.018420195,0.061765238642692566,-0.218059152,0.000274862,0.097900137,-0.294239074,-0.025852391,0.087357983,-0.184991747,-0.028023412,0.063362837,-0.157604605,-0.021426461,0.021693155,-0.23175624,-0.010234694,0.058665797,-0.295459986,-0.041790913,0.049312785267829895,-0.187725097,-0.030214594,0.02531293,-0.167785823,-0.013130527,-0.026708364,-0.240579009,-0.020198026,0.011622384190559387,-0.293029219,-0.038553148,0.013103276491165161,-0.21653378,-0.024004209,-0.004684538,-0.193943053,-0.007726035,a
0,0,0,0.078757957,-0.014773786,-0.007919613,0.13253355026245117,-0.087752581,-0.006620437,0.1521373689174652,-0.172041774,-0.007386744,0.1557597517967224,-0.242073178,-0.003628623,0.10215258598327637,-0.200028449,0.005523563,0.13391709327697754,-0.276459962,-0.016898085,0.12732982635498047,-0.192493647,-0.021372701,0.10784041881561279,-0.150049746,-0.018374967,0.066161364,-0.22307229,-3.64E-05,0.10243478417396545,-0.297762573,-0.026370636,0.089313775,-0.188583076,-0.029010124,0.065353677,-0.162156165,-0.022593218,0.025561898946762085,-0.237367451,-0.009449907,0.061684847,-0.299834102,-0.041411816,0.050701812,-0.191393584,-0.030299922,0.027459383010864258,-0.172692627,-0.013271068,-0.023553535,-0.245506287,-0.018489922,0.013829693,-0.300019115,-0.037462774,0.01499106,-0.223455787,-0.02330806,-0.001826927,-0.200625181,-0.007065126,a
0,0,0,0.09085568,-0.015240431,-0.008954568,0.16179516166448593,-0.086183429,-0.006096815,0.19707416743040085,-0.188256115,-0.003346892,0.1802782043814659,-0.251021922,0.004417078,0.1315029338002205,-0.205389112,0.003678556,0.15188919752836227,-0.279782861,-0.016682813,0.1321224793791771,-0.193694472,-0.023930998,0.12321249395608902,-0.162654221,-0.026783608,0.08531443,-0.237648338,-0.000944378,0.10576792806386948,-0.31377551,-0.029024912,0.087632708,-0.200068027,-0.034339901,0.079305463,-0.175827116,-0.03197575,0.038947769,-0.252656102,-0.008070408,0.058094345,-0.326746821,-0.039089746,0.046184636652469635,-0.210794806,-0.024548851,0.038592882454395294,-0.184332579,-0.007290149,-0.012796283,-0.257776111,-0.015182817,0.004806414,-0.321403682,-0.032766964,0.00283514,-0.235408366,-0.016384912,-0.001850113,-0.207371652,0.000390044,a
0,0,0,0.090899833,-0.014443636,-0.009874284,0.16290130466222763,-0.087332457,-0.006933957,0.19665294140577316,-0.189861387,-0.003986959,0.17989420145750046,-0.252358675,0.004240756,0.13241691142320633,-0.204848498,0.003132217,0.15201707929372787,-0.284569204,-0.017831074,0.13241509348154068,-0.195631921,-0.025321938,0.12478788942098618,-0.163331568,-0.028238038,0.085462727,-0.236392289,-0.001083084,0.10562049597501755,-0.314018726,-0.028274967,0.087761559,-0.199165583,-0.032971528,0.080545358,-0.177635819,-0.030482115,0.038574733,-0.251799077,-0.0082006,0.058256156742572784,-0.325241432,-0.038816568,0.046122871339321136,-0.209045172,-0.024332905,0.039691977,-0.184919477,-0.00734466,-0.013000086,-0.258342654,-0.01543424,0.005590849,-0.321872383,-0.032352038,0.002463281,-0.23703739,-0.015811408,-0.003026575,-0.210034341,0.000857839,a
0,0,0,0.088752426,-0.012100816,-0.01006875,0.15988094359636307,-0.087944835,-0.007556607,0.19640431553125381,-0.189324409,-0.00458639,0.1812996342778206,-0.252259821,0.004083471,0.1337975636124611,-0.204975069,-0.001673684,0.1555420234799385,-0.283634365,-0.022412154,0.13339532166719437,-0.19295001,-0.027768032,0.12434122711420059,-0.165063798,-0.029422476,0.086811014,-0.2378681,-0.005985098,0.10820984095335007,-0.316261262,-0.033105968,0.08833354,-0.200102299,-0.035246114,0.080010377,-0.183656931,-0.031236506,0.039489902555942535,-0.254308045,-0.012930057,0.059019289910793304,-0.327392787,-0.043267681,0.045941316,-0.210220128,-0.026554373,0.038640581,-0.19068414,-0.008539842,-0.012120649,-0.26250717,-0.019956461,0.006272487,-0.324359939,-0.03665218,0.003030926,-0.238953024,-0.01911929,-0.003114782,-0.21520409,-0.002058246,a
0,0,0,0.085826471,-0.012250066,-0.013157044,0.1562257558107376,-0.08747068,-0.011543007,0.1890057474374771,-0.187434793,-0.00950633,0.17874006927013397,-0.255017847,-0.001810319,0.12344923615455627,-0.211012125,0.001833422,0.1515251249074936,-0.286598951,-0.020020751,0.13348610699176788,-0.19633472,-0.025576612,0.11927363276481628,-0.166047513,-0.026004778,0.07957153,-0.242511719,-0.001036016,0.1077105849981308,-0.322669655,-0.028000248,0.089113757,-0.204960734,-0.03068613,0.074328497,-0.185487419,-0.025698635,0.032874301075935364,-0.258566618,-0.007527055,0.057663396,-0.33099246,-0.039345868,0.045448154,-0.21204704,-0.024971036,0.03233844,-0.193004072,-0.007148995,-0.020895332,-0.266081542,-0.014199679,0.004295945,-0.324095875,-0.032664094,0.003412604,-0.239300609,-0.016813533,-0.006174311,-0.218005091,-0.000132391,a
0,0,0,0.090042949,-0.018339276,-0.016819255,0.16344361007213593,-0.091533184,-0.017187006,0.19897373020648956,-0.194860488,-0.016478653,0.19000403583049774,-0.275120795,-0.009246345,0.1300317496061325,-0.23258239,0.002572716,0.16069544851779938,-0.305534333,-0.021633751,0.1411897987127304,-0.208171844,-0.02891478,0.12557585537433624,-0.17693904,-0.029814054,0.084667385,-0.267089605,0.000720145,0.11592860519886017,-0.344015419,-0.030198387,0.095624492,-0.218347758,-0.036088661,0.078974381,-0.198200524,-0.032259257,0.034968674182891846,-0.282080501,-0.004934775,0.063147217,-0.350757241,-0.039049544,0.050073251128196716,-0.226401061,-0.02386205,0.034698739647865295,-0.209087968,-0.004604018,-0.022702627,-0.286646664,-0.011000604,0.006729141,-0.344316363,-0.029697851,0.006691039,-0.254226625,-0.01134007,-0.005330265,-0.234631449,0.00792249,a
0,0,0,0.097743988,-0.012003839,-0.019109821,0.18552111089229584,-0.113678455,-0.017821256,0.22984875738620758,-0.235601008,-0.014467083,0.2187344878911972,-0.32483694,-0.002898483,0.15172426402568817,-0.276422769,-0.004952041,0.18819190561771393,-0.361668438,-0.028828861,0.16457043588161469,-0.241377503,-0.03003435,0.1455375701189041,-0.210066497,-0.027015872,0.098910928,-0.315994442,-0.007131987,0.13705311715602875,-0.406023651,-0.040327055,0.11212123930454254,-0.255163252,-0.04141126,0.090653703,-0.237707615,-0.033137346,0.04161939,-0.332267106,-0.013081005,0.07359077,-0.41397883,-0.049598808,0.059118673,-0.264869779,-0.0282677,0.039890617,-0.247981459,-0.004717114,-0.024007574,-0.340885043,-0.019612642,0.00647606,-0.40106076,-0.03997008,0.006866992,-0.295395911,-0.018321283,-0.005571268,-0.278139114,0.003438961,a
0,0,0,0.11853677406907082,-0.022303581,-0.030986941,0.2511078529059887,-0.133335173,-0.0266108,0.31087955459952354,-0.295234919,-0.016961031,0.29009800776839256,-0.40569818,0.005174256,0.2116915099322796,-0.345816642,0.010759079387412385,0.25143639370799065,-0.435304895,-0.015015669,0.21341360732913017,-0.283932418,-0.026535554,0.19170119985938072,-0.273906529,-0.034518544,0.1278369091451168,-0.401334852,0.016598006268964127,0.17067059502005577,-0.492743492,-0.017830523,0.14258262142539024,-0.292550623,-0.025555503,0.12686873599886894,-0.286362708,-0.024700398,0.047433477,-0.406889051,0.016367818718777016,0.078790974,-0.498264104,-0.020468681,0.070433922,-0.316713214,0.00379897,0.0537939,-0.297329575,0.026462908392772988,-0.027649339,-0.398652077,0.013855530438945607,-0.005571931,-0.449867889,-0.002928853,-0.006067029,-0.337291896,0.021356562,-0.015977673,-0.333934426,0.042913228,a
0,0,0,0.098924063,0.016680479049682617,-0.03315443,0.2366316169500351,-0.094695628,-0.032421505,0.3003028631210327,-0.290379912,-0.028143387,0.2763327360153198,-0.435191005,-0.011706471,0.23419071733951569,-0.320504606,0.019407167,0.2602873295545578,-0.393550456,-0.016780469,0.2148887664079666,-0.251747906,-0.033847646,0.19133390486240387,-0.232641637,-0.041623221,0.15470944344997406,-0.395755172,0.022116167824435706,0.20060507953166962,-0.492020831,-0.030346123,0.15946774184703827,-0.274686515,-0.041496535,0.13944057375192642,-0.237295747,-0.033419879,0.074272808,-0.427779138,0.017632799576688285,0.11301453411579132,-0.543301016,-0.039670212,0.094399042,-0.322745562,-0.008941017,0.073787216,-0.26025489,0.027780913170147414,-0.007458825,-0.449965596,0.011004676464665408,0.021804359275847673,-0.502010807,-0.022743594,0.018428413663059473,-0.352038234,0.004270592,0.014135544188320637,-0.319958985,0.035030982,a
